PLAYER,TEAM_BBREF,MP,BPM,SEASON
Omer Yurtseven,MIA,706.0,-1.0,2021-22
Xavier Tillman Sr.,MEM,701.0,0.7,2021-22
Zeke Nnaji,DEN,698.0,-2.2,2021-22
Rajon Rondo,2TM,698.0,-1.7,2021-22
Rajon Rondo,LAL,289.0,-4.5,2021-22
Rajon Rondo,CLE,409.0,0.3,2021-22
Keon Johnson,2TM,697.0,-5.9,2021-22
Keon Johnson,LAC,135.0,-5.7,2021-22
Keon Johnson,POR,562.0,-6.0,2021-22
Dalano Banton,TOR,696.0,-3.1,2021-22
Vít Krejčí,OKC,690.0,-5.3,2021-22
Frank Ntilikina,DAL,685.0,-1.9,2021-22
Timothé Luwawu-Cabarrot,ATL,685.0,-3.3,2021-22
Davon Reed,DEN,668.0,-0.3,2021-22
Derrick Favors,OKC,653.0,-2.1,2021-22
T.J. McConnell,IND,652.0,0.9,2021-22
Greg Brown III,POR,640.0,-4.7,2021-22
Brandon Williams,POR,640.0,-5.7,2021-22
Dennis Smith Jr.,POR,638.0,-1.7,2021-22
Derrick Rose,NYK,636.0,2.3,2021-22
Sterling Brown,DAL,628.0,-2.9,2021-22
DeAndre Jordan,2TM,622.0,-1.4,2021-22
DeAndre Jordan,LAL,408.0,-0.6,2021-22
DeAndre Jordan,PHI,214.0,-2.9,2021-22
Alex Len,SAC,620.0,-2.9,2021-22
Robin Lopez,ORL,612.0,-3.8,2021-22
Isaiah Joe,PHI,609.0,-4.6,2021-22
David Nwaba,HOU,609.0,-0.6,2021-22
Moses Moody,GSW,607.0,-2.5,2021-22
Saben Lee,DET,604.0,-0.4,2021-22
Andre Iguodala,GSW,603.0,2.7,2021-22
Mike Muscala,OKC,592.0,5.0,2021-22
Jock Landale,SAS,589.0,-0.4,2021-22
Aaron Nesmith,BOS,574.0,-4.3,2021-22
Keifer Sykes,IND,566.0,-6.9,2021-22
Nerlens Noel,NYK,562.0,0.3,2021-22
Jericho Sims,NYK,555.0,-1.7,2021-22
Tony Bradley,CHI,549.0,-1.8,2021-22
Elfrid Payton,PHO,549.0,-3.5,2021-22
Kent Bazemore,LAL,545.0,-4.3,2021-22
Isaiah Jackson,IND,541.0,-1.6,2021-22
Malachi Flynn,TOR,537.0,-1.5,2021-22
Ignas Brazdeikis,ORL,536.0,-4.3,2021-22
Terence Davis,SAC,536.0,-0.9,2021-22
Josh Okogie,MIN,516.0,-2.7,2021-22
Bismack Biyombo,PHO,506.0,-1.3,2021-22
Brandon Goodwin,CLE,502.0,-1.6,2021-22
Zach Collins,SAS,502.0,-0.2,2021-22
Goran Dragić,2TM,498.0,-3.3,2021-22
Goran Dragić,TOR,90.0,1.9,2021-22
Goran Dragić,BRK,408.0,-4.4,2021-22
Thanasis Antetokounmpo,MIL,473.0,-3.5,2021-22
Admiral Schofield,ORL,469.0,-5.4,2021-22
Lindy Waters III,OKC,465.0,-1.6,2021-22
Anthony Gill,WAS,463.0,-1.9,2021-22
Trevor Ariza,LAL,462.0,-3.4,2021-22
Killian Tillie,MEM,461.0,-2.7,2021-22
Dylan Windler,CLE,459.0,-1.7,2021-22
Matt Thomas,CHI,459.0,-2.6,2021-22
Kelan Martin,2TM,450.0,-3.6,2021-22
Kelan Martin,IND,444.0,-3.3,2021-22
Kelan Martin,BOS,6.0,-25.1,2021-22
Yuta Watanabe,TOR,445.0,-2.0,2021-22
Juancho Hernangómez,3TM,445.0,-0.6,2021-22
Juancho Hernangómez,BOS,96.0,-8.3,2021-22
Juancho Hernangómez,SAS,51.0,-2.5,2021-22
Juancho Hernangómez,UTA,298.0,2.2,2021-22
Trey Burke,DAL,441.0,-5.0,2021-22
Thomas Bryant,WAS,439.0,-1.0,2021-22
Elijah Hughes,2TM,434.0,-6.9,2021-22
Elijah Hughes,UTA,112.0,-1.5,2021-22
Elijah Hughes,POR,322.0,-8.8,2021-22
Joe Harris,BRK,423.0,-1.4,2021-22
Patrick Williams,CHI,422.0,-1.5,2021-22
Olivier Sarr,OKC,421.0,-4.0,2021-22
Enes Freedom,BOS,411.0,-1.4,2021-22
Sandro Mamukelashvili,MIL,407.0,-0.3,2021-22
Semi Ojeleye,2TM,406.0,-5.7,2021-22
Semi Ojeleye,MIL,308.0,-6.6,2021-22
Semi Ojeleye,LAC,98.0,-3.1,2021-22
Day'Ron Sharpe,BRK,391.0,-2.8,2021-22
Luka Garza,DET,389.0,-2.5,2021-22
Isaiah Livers,DET,383.0,-1.5,2021-22
Gary Clark,NOP,378.0,0.1,2021-22
Paul Millsap,2TM,376.0,-3.5,2021-22
Paul Millsap,BRK,270.0,-3.1,2021-22
Paul Millsap,PHI,106.0,-4.5,2021-22
Miles McBride,NYK,372.0,-4.5,2021-22
Chris Chiozza,GSW,372.0,-6.0,2021-22
Gorgui Dieng,ATL,371.0,2.1,2021-22
Nick Richards,CHO,367.0,-2.8,2021-22
Jared Butler,UTA,360.0,-1.6,2021-22
Santi Aldama,MEM,360.0,-5.7,2021-22
Markelle Fultz,ORL,360.0,0.2,2021-22
Ish Wainright,PHO,359.0,-2.0,2021-22
Wenyen Gabriel,3TM,358.0,-5.9,2021-22
Wenyen Gabriel,BRK,1.0,-1.6,2021-22
Wenyen Gabriel,LAC,46.0,-7.5,2021-22
Wenyen Gabriel,LAL,311.0,-5.7,2021-22
Cody Zeller,POR,355.0,-2.1,2021-22
Keljin Blevins,POR,349.0,-8.5,2021-22
Marquese Chriss,DAL,346.0,-3.8,2021-22
Moses Brown,2TM,345.0,-3.3,2021-22
Moses Brown,DAL,169.0,-4.8,2021-22
Moses Brown,CLE,176.0,-1.9,2021-22
Kira Lewis Jr.,NOP,341.0,-4.0,2021-22
David Duke Jr.,BRK,341.0,-3.9,2021-22
PJ Dozier,DEN,340.0,-2.0,2021-22
Jarrett Culver,MEM,338.0,-5.4,2021-22
Kris Dunn,POR,336.0,-5.4,2021-22
Isaiah Thomas,3TM,333.0,-4.5,2021-22
Isaiah Thomas,LAL,101.0,-8.5,2021-22
Isaiah Thomas,DAL,13.0,-4.2,2021-22
Isaiah Thomas,CHO,219.0,-2.7,2021-22
Brad Wanamaker,2TM,320.0,-5.8,2021-22
Brad Wanamaker,IND,293.0,-6.6,2021-22
Brad Wanamaker,WAS,27.0,2.9,2021-22
Collin Sexton,CLE,316.0,-4.1,2021-22
Justin Anderson,2TM,316.0,-3.2,2021-22
Justin Anderson,CLE,47.0,-2.6,2021-22
Justin Anderson,IND,269.0,-3.3,2021-22
James Bouknight,CHO,304.0,-7.1,2021-22
Justin Robinson,3TM,304.0,-7.6,2021-22
Justin Robinson,MIL,198.0,-6.6,2021-22
Justin Robinson,SAC,15.0,-26.2,2021-22
Justin Robinson,DET,91.0,-6.9,2021-22
Paul Reed,PHI,302.0,2.1,2021-22
Markieff Morris,MIA,298.0,-1.9,2021-22
Brook Lopez,MIL,298.0,-1.3,2021-22
Justin Champagnie,TOR,281.0,-2.0,2021-22
Nathan Knight,MIN,267.0,-0.6,2021-22
Michael Porter Jr.,DEN,265.0,-3.5,2021-22
JT Thor,CHO,262.0,-3.0,2021-22
Daishen Nix,HOU,261.0,-6.4,2021-22
KZ Okpala,MIA,244.0,-2.8,2021-22
Leandro Bolmaro,MIN,241.0,-5.8,2021-22
Usman Garuba,HOU,240.0,-0.9,2021-22
Jaylen Hoard,OKC,240.0,-0.9,2021-22
Mychal Mulder,2TM,239.0,-7.7,2021-22
Mychal Mulder,ORL,195.0,-8.6,2021-22
Mychal Mulder,MIA,44.0,-3.9,2021-22
Jake Layman,MIN,231.0,-3.9,2021-22
Denzel Valentine,2TM,222.0,-2.7,2021-22
Denzel Valentine,CLE,204.0,-2.4,2021-22
Denzel Valentine,UTA,18.0,-6.5,2021-22
Kevin Knox,2TM,222.0,-4.1,2021-22
Kevin Knox,NYK,111.0,-1.4,2021-22
Kevin Knox,ATL,111.0,-6.9,2021-22
Skylar Mays,ATL,220.0,-2.0,2021-22
Georgios Kalaitzakis,2TM,214.0,-7.0,2021-22
Georgios Kalaitzakis,MIL,48.0,-7.9,2021-22
Georgios Kalaitzakis,OKC,166.0,-6.8,2021-22
Malcolm Hill,2TM,212.0,-1.6,2021-22
Malcolm Hill,ATL,46.0,3.8,2021-22
Malcolm Hill,CHI,166.0,-3.1,2021-22
Tim Frazier,2TM,208.0,-8.6,2021-22
Tim Frazier,ORL,200.0,-8.0,2021-22
Tim Frazier,CLE,8.0,-23.6,2021-22
Alfonzo McKinnie,CHI,206.0,-9.0,2021-22
Joe Wieskamp,SAS,205.0,-3.9,2021-22
Ed Davis,CLE,201.0,-1.8,2021-22
Tyler Cook,CHI,200.0,-4.1,2021-22
Javonte Smart,2TM,200.0,-6.6,2021-22
Javonte Smart,MIL,160.0,-8.1,2021-22
Javonte Smart,MIA,40.0,-0.9,2021-22
Lindell Wigginton,MIL,199.0,-5.0,2021-22
Braxton Key,2TM,197.0,-3.3,2021-22
Braxton Key,PHI,6.0,-6.2,2021-22
Braxton Key,DET,191.0,-3.2,2021-22
Udoka Azubuike,UTA,195.0,-1.4,2021-22
Greg Monroe,4TM,195.0,0.4,2021-22
Greg Monroe,MIN,81.0,4.5,2021-22
Greg Monroe,WAS,18.0,-4.4,2021-22
Greg Monroe,MIL,70.0,-4.5,2021-22
Greg Monroe,UTA,26.0,4.4,2021-22
Mamadi Diakite,OKC,188.0,-5.0,2021-22
Reggie Perry,2TM,187.0,-4.1,2021-22
Reggie Perry,POR,177.0,-3.8,2021-22
Reggie Perry,IND,10.0,-8.9,2021-22
Kyle Guy,MIA,186.0,-3.4,2021-22
Willie Cauley-Stein,2TM,183.0,-3.0,2021-22
Willie Cauley-Stein,DAL,177.0,-3.1,2021-22
Willie Cauley-Stein,PHI,6.0,1.2,2021-22
Frank Kaminsky,PHO,181.0,4.9,2021-22
Charlie Brown Jr.,2TM,177.0,-4.8,2021-22
Charlie Brown Jr.,DAL,15.0,-2.6,2021-22
Charlie Brown Jr.,PHI,162.0,-5.0,2021-22
Markus Howard,DEN,176.0,-1.2,2021-22
Vlatko Čančar,DEN,176.0,-1.7,2021-22
Jamorko Pickett,DET,176.0,-5.0,2021-22
Zavier Simpson,OKC,174.0,-7.9,2021-22
Victor Oladipo,MIA,173.0,1.3,2021-22
Hassani Gravett,ORL,171.0,-2.3,2021-22
Charles Bassey,PHI,168.0,1.7,2021-22
Alize Johnson,3TM,167.0,-5.5,2021-22
Alize Johnson,CHI,121.0,-4.0,2021-22
Alize Johnson,WAS,18.0,-16.1,2021-22
Alize Johnson,NOP,28.0,-4.8,2021-22
Kevin Pangos,CLE,166.0,-6.1,2021-22
Haywood Highsmith,MIA,163.0,-4.6,2021-22
Sam Hauser,BOS,158.0,2.3,2021-22
Paul Watson,OKC,156.0,-5.4,2021-22
Cassius Stanley,DET,155.0,-5.8,2021-22
Bruno Fernando,2TM,152.0,-0.1,2021-22
Bruno Fernando,BOS,58.0,-2.8,2021-22
Bruno Fernando,HOU,94.0,1.5,2021-22
Theo Pinson,DAL,148.0,-0.5,2021-22
Abdel Nader,PHO,145.0,-4.9,2021-22
Devin Cannady,ORL,145.0,-3.2,2021-22
Solomon Hill,ATL,139.0,-4.0,2021-22
Xavier Moon,LAC,137.0,-0.1,2021-22
Jahmi'us Ramsey,SAC,134.0,-6.9,2021-22
Didi Louzada,2TM,129.0,-7.5,2021-22
Didi Louzada,NOP,7.0,-12.5,2021-22
Didi Louzada,POR,122.0,-7.2,2021-22
Boban Marjanović,DAL,128.0,-4.4,2021-22
Marcus Garrett,MIA,128.0,-5.4,2021-22
Jay Scrubb,LAC,121.0,-4.8,2021-22
Devontae Cacok,SAS,121.0,4.2,2021-22
Jalen Johnson,ATL,120.0,-4.9,2021-22
Neemias Queta,SAC,120.0,-5.1,2021-22
Melvin Frazier,OKC,120.0,-16.4,2021-22
Freddie Gillespie,ORL,119.0,-4.6,2021-22
Jabari Parker,BOS,112.0,0.7,2021-22
Derrick Walton,DET,108.0,-4.3,2021-22
Jeff Dowtin Jr.,3TM,108.0,-5.6,2021-22
Jeff Dowtin Jr.,GSW,28.0,-3.6,2021-22
Jeff Dowtin Jr.,MIL,3.0,-22.6,2021-22
Jeff Dowtin Jr.,ORL,77.0,-5.6,2021-22
Langston Galloway,2TM,107.0,-9.8,2021-22
Langston Galloway,BRK,58.0,-10.4,2021-22
Langston Galloway,MIL,49.0,-9.1,2021-22
Louis King,SAC,104.0,-4.6,2021-22
Chaundee Brown Jr.,2TM,104.0,-6.6,2021-22
Chaundee Brown Jr.,LAL,21.0,-16.6,2021-22
Chaundee Brown Jr.,ATL,83.0,-4.1,2021-22
Luke Kornet,3TM,103.0,-0.5,2021-22
Luke Kornet,CLE,15.0,-9.9,2021-22
Luke Kornet,MIL,3.0,-24.7,2021-22
Luke Kornet,BOS,85.0,2.1,2021-22
Chris Silva,2TM,91.0,-4.9,2021-22
Chris Silva,MIN,3.0,-5.8,2021-22
Chris Silva,MIA,88.0,-4.9,2021-22
Tyler Johnson,2TM,91.0,-3.0,2021-22
Tyler Johnson,PHI,38.0,-2.0,2021-22
Tyler Johnson,SAS,53.0,-3.8,2021-22
Devon Dotson,CHI,85.0,-4.9,2021-22
Udonis Haslem,MIA,83.0,-7.1,2021-22
Wes Iwundu,ATL,82.0,-6.8,2021-22
Bol Bol,DEN,81.0,-1.0,2021-22
Carsen Edwards,DET,79.0,-9.3,2021-22
Ryan Arcidiacono,NYK,76.0,-4.6,2021-22
Tyrone Wallace,NOP,75.0,-8.2,2021-22
Isaiah Todd,WAS,74.0,-6.9,2021-22
Trevelin Queen,HOU,74.0,1.9,2021-22
Aleem Ford,ORL,74.0,-11.4,2021-22
Quinndary Weatherspoon,GSW,73.0,-4.4,2021-22
Yves Pons,MEM,71.0,-6.6,2021-22
Rayjon Tucker,2TM,71.0,3.5,2021-22
Rayjon Tucker,DEN,29.0,1.9,2021-22
Rayjon Tucker,MIL,42.0,4.6,2021-22
Isaac Bonga,TOR,69.0,-0.4,2021-22
Brandon Knight,DAL,65.0,-4.6,2021-22
B.J. Johnson,ORL,65.0,-4.7,2021-22
Kai Jones,CHO,63.0,-6.6,2021-22
RJ Nembhard Jr.,CLE,63.0,-6.0,2021-22
Malik Fitts,2TM,63.0,-1.1,2021-22
Malik Fitts,UTA,35.0,-9.8,2021-22
Malik Fitts,BOS,28.0,9.8,2021-22
Brodric Thomas,BOS,60.0,-2.8,2021-22
Tacko Fall,CLE,59.0,-3.4,2021-22
Sam Merrill,MEM,58.0,-5.6,2021-22
Gabriel Deck,OKC,56.0,-2.5,2021-22
James Ennis III,3TM,56.0,-1.1,2021-22
James Ennis III,BRK,14.0,-1.1,2021-22
James Ennis III,LAC,28.0,4.0,2021-22
James Ennis III,DEN,14.0,-11.1,2021-22
D.J. Wilson,TOR,54.0,5.0,2021-22
Myles Powell,PHI,52.0,-12.7,2021-22
Mason Jones,LAL,51.0,-0.9,2021-22
Tremont Waters,2TM,50.0,-7.7,2021-22
Tremont Waters,TOR,42.0,-8.1,2021-22
Tremont Waters,WAS,8.0,-5.4,2021-22
Cameron McGriff,POR,46.0,-4.0,2021-22
Miye Oni,UTA,44.0,-7.9,2021-22
Gabriel Lundberg,PHO,44.0,-4.8,2021-22
Vernon Carey Jr.,2TM,44.0,-7.5,2021-22
Vernon Carey Jr.,CHO,17.0,-8.0,2021-22
Vernon Carey Jr.,WAS,27.0,-7.3,2021-22
Jared Harper,NOP,43.0,17.3,2021-22
Cameron Oliver,ATL,43.0,1.7,2021-22
Robert Woodard II,SAC,42.0,-10.4,2021-22
Sharife Cooper,ATL,39.0,-16.3,2021-22
Cassius Winston,WAS,39.0,-9.3,2021-22
Xavier Sneed,2TM,39.0,-10.6,2021-22
Xavier Sneed,MEM,8.0,-19.9,2021-22
Xavier Sneed,UTA,31.0,-8.2,2021-22
Nik Stauskas,2TM,39.0,-3.6,2021-22
Nik Stauskas,MIA,24.0,-1.3,2021-22
Nik Stauskas,BOS,15.0,-7.3,2021-22
Petr Cornelie,DEN,38.0,-8.8,2021-22
Darren Collison,LAL,37.0,-10.9,2021-22
Justin Jackson,2TM,37.0,-3.3,2021-22
Justin Jackson,BOS,2.0,-2.5,2021-22
Justin Jackson,PHO,35.0,-3.4,2021-22
Marko Simonovic,CHI,35.0,-11.1,2021-22
Cheick Diallo,DET,31.0,-7.5,2021-22
Micah Potter,DET,31.0,-7.1,2021-22
Juwan Morgan,2TM,31.0,-7.1,2021-22
Juwan Morgan,TOR,27.0,-7.3,2021-22
Juwan Morgan,BOS,4.0,-6.0,2021-22
Jordan Schakel,WAS,30.0,-13.0,2021-22
Daniel Oturu,TOR,27.0,-5.2,2021-22
Deividas Sirvydis,DET,27.0,-8.7,2021-22
Mac McClung,2TM,25.0,-9.6,2021-22
Mac McClung,CHI,3.0,-15.3,2021-22
Mac McClung,LAL,22.0,-8.8,2021-22
Shaquille Harrison,BRK,23.0,-8.3,2021-22
Carlik Jones,2TM,23.0,-15.5,2021-22
Carlik Jones,DAL,19.0,-17.3,2021-22
Carlik Jones,DEN,4.0,-6.7,2021-22
Chandler Hutchison,PHO,22.0,-8.5,2021-22
Damyean Dotson,NYK,21.0,-4.9,2021-22
Gabe York,IND,21.0,-1.5,2021-22
Joel Ayayi,WAS,20.0,-6.0,2021-22
Jay Huff,LAL,20.0,-7.4,2021-22
McKinley Wright IV,MIN,19.0,-4.2,2021-22
George King,DAL,19.0,-20.1,2021-22
Norvel Pelle,UTA,19.0,-7.1,2021-22
Wayne Selden,NYK,19.0,-5.9,2021-22
Craig Sword,WAS,19.0,1.4,2021-22
Eugene Omoruyi,DAL,18.0,4.0,2021-22
Emanuel Terry,PHO,18.0,-18.3,2021-22
Scotty Hopson,OKC,18.0,-11.6,2021-22
Aaron Henry,PHI,17.0,-16.5,2021-22
Trayvon Palmer,DET,17.0,-15.0,2021-22
Dakota Mathias,MEM,16.0,0.3,2021-22
Jaylen Morris,SAS,16.0,-21.5,2021-22
Sekou Doumbouya,LAL,16.0,18.8,2021-22
Jemerrio Jones,LAL,15.0,-1.0,2021-22
Moses Wright,2TM,14.0,1.4,2021-22
